observedStorage,observedOutflow,observedWaterSupply,elevationEnd,inflow,storage,outflow,totalWaterSupply,waterSupply,elevation,totalIndoor,totalOutdoor,numOfHouseholds,population,shiftFactor,ignore,deficit,reliability,resilience,sumDeficit,nonzerodeficit,maxDeficit,averageDemand,sustainabilityindex
8032087.549942622,0.0,0.0,0.0,8045.564826900386,110541.74941696791,5950.413223140496,3164.1259608096852,3164.1259608096852,249.7088337572337,4.398831254011624E8,2.42566702717702E8,221271.0,577939.0,0.9366666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8044461.5145383505,0.0,0.0,0.0,12373.964595728547,110355.39202007762,9917.355371900827,2642.966620717993,2642.966620717993,249.6915991880216,4.556540308628023E8,1.14390315782554E8,221796.0,579322.0,0.9363333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8124470.285854525,0.0,0.0,0.0,80008.77131617417,125169.58752132986,61487.603305785095,3706.972509137105,3706.972509137105,250.9882415163103,4.5671654831231695E8,3.4281633471302426E8,222320.0,580670.0,0.936,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8181610.6473197,0.0,0.0,0.0,57140.36146517444,124101.69334021397,55537.19008264461,2671.065563645924,2671.065563645924,250.89624511890196,4.134785618825987E8,1.6262626370988035E8,222845.0,582046.0,0.9356666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8238037.7134903595,0.0,0.0,0.0,56427.06617065954,113232.71183573535,61487.603305785095,5808.444369353261,5808.444369353261,249.95769738608485,4.5883168257235664E8,7.939540505485748E8,223370.0,583372.0,0.9353333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8290475.716055325,0.0,0.0,0.0,52438.002564966024,110573.77437586767,51570.24793388428,3526.6920909495448,3526.6920909495448,249.71179546618586,4.4507162357743716E8,3.15577744085871E8,223895.0,584748.0,0.935,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8310781.698426589,0.0,0.0,0.0,20305.98237126443,121021.85137199788,6148.760330578512,3709.145044555697,3709.145044555697,250.6309244807028,4.609435467105389E8,3.3905791640378225E8,224420.0,586074.0,0.9346666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8329385.106864408,0.0,0.0,0.0,18603.408437818052,121830.26456385374,11900.826446280991,5894.168799681211,5894.168799681211,250.70056724361248,4.471269665451509E8,8.241481135468397E8,224944.0,587496.0,0.9343333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8333156.184386949,0.0,0.0,0.0,3771.077522541048,116904.84872254483,6148.760330578512,2547.7330332714373,2547.7330332714373,250.27625505879953,4.6309728018472254E8,8.640675100247627E7,225469.0,588854.0,0.934,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8360163.086570238,0.0,0.0,0.0,27006.9021832888,121913.21447894405,17851.239669421488,4147.296757468111,4147.296757468111,250.70771317013646,4.641924338629369E8,4.303111334255346E8,225994.0,590214.0,0.9336666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8357165.991359117,0.0,0.0,0.0,-2997.0952111206016,110026.00331012662,5950.413223140496,2939.7027345563397,2939.7027345563397,249.66113690096427,4.502481582008492E8,1.8379727828526536E8,226519.0,591549.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8359889.014023412,0.0,0.0,0.0,2723.0226642941793,106598.73689107456,3689.2561983471073,2461.032884999134,2461.032884999134,249.3441789411888,4.663408537277903E8,6.4463384208714984E7,227044.0,592864.0,0.933,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8367977.854020712,0.0,0.0,0.0,8088.839997299489,108836.03936558524,3570.2479338842977,2281.2895889045135,2281.2895889045135,249.55108752109362,4.523433062563904E8,3.969326470207799E7,227569.0,594242.0,0.9326666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8389173.564266417,0.0,0.0,0.0,21195.71024570528,109651.40349555823,15867.768595041325,4512.577520690928,4512.577520690928,249.62649343341886,4.684657783082493E8,5.048228301454758E8,228093.0,595587.0,0.9323333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8533265.953091525,0.0,0.0,0.0,144092.3888251078,173209.99982298282,77355.37190082643,3178.4205968569213,3178.4205968569213,254.60976997269336,4.6953231905139124E8,2.1600062650177538E8,228618.0,596882.0,0.932,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8678435.102605466,0.0,0.0,0.0,145169.14951394117,212086.1983781311,103140.4958677686,3152.4550910245002,3152.4550910245002,257.19663833467,4.2506065011410826E8,2.5487196371664304E8,229143.0,598197.0,0.9316666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8884539.003687374,0.0,0.0,0.0,206103.9010819094,220254.6944240276,194380.16528925629,3555.239746757065,3555.239746757065,257.7053253471184,4.7164158235945714E8,2.9516504422511846E8,229668.0,599523.0,0.9313333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8918264.769817,0.0,0.0,0.0,33725.766129625656,174952.64213696186,75371.90082644626,3655.917590245253,3655.917590245253,254.73272505023368,4.574496849715862E8,3.310714933831714E8,230193.0,600840.0,0.931,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8919053.751028128,0.0,0.0,0.0,788.9812111270996,124900.8679363734,47603.305785123965,3237.4496265916027,3237.4496265916027,250.96509200003217,4.7374530025789917E8,2.2451923426988474E8,230718.0,602154.0,0.9306666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8922842.743217144,0.0,0.0,0.0,3788.9921890163937,118491.9201315779,5950.413223140496,4247.526770671386,4247.526770671386,250.4129772683992,4.5951289581944233E8,4.5660863362603885E8,231242.0,603481.0,0.9303333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8922171.752286464,0.0,0.0,0.0,-670.9909306806742,105997.94670282575,6148.760330578512,5674.22216749296,5674.22216749296,249.2886171000486,4.7592969197610503E8,7.47906524052151E8,231767.0,604832.0,0.93,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8919129.967789227,0.0,0.0,0.0,-3041.7844972366925,86738.66195292475,6148.760330578512,10068.73992208579,10068.73992208579,247.35217346871505,4.7702149607171136E8,1.6946397823712375E9,232292.0,606214.0,0.9296666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8919716.726565478,0.0,0.0,0.0,586.7587762515298,78767.71965811863,5950.413223140496,2607.287847917157,2607.287847917157,246.44873657900465,4.626659500927483E8,9.968307320985158E7,232817.0,607562.0,0.9293333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8963903.48001171,0.0,0.0,0.0,44186.75344623184,110256.64326045947,9917.355371900827,2780.4744719901482,2780.4744719901482,249.68246677707015,4.7916042549280316E8,1.2054209868005091E8,233342.0,608898.0,0.929,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
8973354.259779947,0.0,0.0,0.0,9450.779768235278,106935.63827059185,5950.413223140496,6821.371534962392,6821.371534962392,249.37533600948782,4.647510976065882E8,1.0065063331106306E9,233867.0,610282.0,0.9286666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9017358.32120068,0.0,0.0,0.0,44004.06142073331,110899.08236523335,37685.950413223145,2354.666912868734,2354.666912868734,249.74188036301058,4.813073454322631E8,2.6555505120424263E7,234391.0,611625.0,0.9283333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9062933.329235332,0.0,0.0,0.0,45575.00803465292,111107.37024390463,41652.89256198347,3713.8275939982623,3713.8275939982623,249.76114309108522,4.823775987283807E8,3.186338131369314E8,234916.0,612965.0,0.928,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9165132.26546589,0.0,0.0,0.0,102198.9362305575,155365.25513766517,55537.19008264461,2403.8612541526445,2403.8612541526445,253.3281003095672,4.3666042198561615E8,8.18128373085998E7,235441.0,614346.0,0.9276666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9354909.151767852,0.0,0.0,0.0,189776.88630196248,212324.8619032642,128925.6198347107,3891.6597016529595,3891.6597016529595,257.21150092808966,4.8449908373382246E8,3.5486778325729E8,235966.0,615670.0,0.9273333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9460394.007722925,0.0,0.0,0.0,105484.85595507368,207886.10157545868,107107.43801652893,2816.1782663504946,2816.1782663504946,256.93280443449373,4.698916817455601E8,1.3751156250826114E8,236491.0,617025.0,0.927,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9482911.676435426,0.0,0.0,0.0,22517.668712501156,123962.92947307555,103140.49586776858,3300.344947115723,3300.344947115723,250.8842909608094,4.8661164019378895E8,2.2521837851879176E8,237016.0,618323.0,0.9266666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9495546.977099722,0.0,0.0,0.0,12635.300664296756,128175.4430044742,5950.413223140496,2472.3739097576045,2472.3739097576045,251.23058691308518,4.7192655468011415E8,6.1323755408024594E7,237540.0,619630.0,0.9263333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9498675.752425274,0.0,0.0,0.0,3128.7753255519756,121374.4959694208,6148.760330578512,3780.9620300268557,3780.9620300268557,250.66130392569096,4.887052505106442E8,3.267859528975986E8,238065.0,620907.0,0.926,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9497345.62334606,0.0,0.0,0.0,-1330.129079213791,104689.33211006243,6148.760330578512,9206.274449566059,9206.274449566059,249.16759475724243,4.897973898800344E8,1.4958442987068932E9,238590.0,622284.0,0.9256666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9499966.492691336,0.0,0.0,0.0,2620.869345274894,96244.36198533533,5950.413223140496,5115.426246861499,5115.426246861499,248.3437402917329,4.7501433876902914E8,6.282988055761644E8,239115.0,623617.0,0.9253333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9508070.148380077,0.0,0.0,0.0,8103.655688739961,94980.62200093684,3689.2561983471073,5678.13947479135,5678.13947479135,248.21856794779487,4.919189807079657E8,7.327621339515517E8,239640.0,624984.0,0.925,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9508107.83363681,0.0,0.0,0.0,37.685256733447915,85725.82695327641,3570.2479338842977,5722.232370509574,5722.232370509574,247.24331330108302,4.7709306783357465E8,7.570981578245416E8,240165.0,626333.0,0.9246666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9523453.747956574,0.0,0.0,0.0,15345.914319765132,94360.6939638234,3689.2561983471073,3021.791110871021,3021.791110871021,248.1571646160681,4.940416773212014E8,1.577088692016778E8,240689.0,627658.0,0.9243333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9530362.519951912,0.0,0.0,0.0,6908.77199533806,94677.99572789492,3689.2561983471073,2902.2140329194417,2902.2140329194417,248.1885930792289,4.951189253129988E8,1.3084081600617504E8,241214.0,629013.0,0.924,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9543479.569492137,0.0,0.0,0.0,13117.049540225009,101000.44708379798,3332.2314049586776,3462.3667793632744,3462.3667793632744,248.8148263751781,4.4819131261051023E8,2.9858414536092305E8,241739.0,630313.0,0.9236666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9599982.011648633,0.0,0.0,0.0,56502.44215649563,108364.31891925214,43636.36363636363,5502.206684677907,5502.206684677907,249.50746221393248,4.972702647034211E8,6.894650463248665E8,242264.0,631667.0,0.9233333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9673633.437246393,0.0,0.0,0.0,73651.4255977615,120017.24779613494,59504.13223140493,2494.3644894739773,2494.3644894739773,250.54438040972906,4.822625018288977E8,5.573081392142398E7,242789.0,633042.0,0.923,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9754601.80240244,0.0,0.0,0.0,80968.36515604777,126549.79796957185,71404.95867768595,3030.856304924918,3030.856304924918,251.09958159155224,4.993978995181242E8,1.5430785997688615E8,243314.0,634365.0,0.9226666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9762431.037144514,0.0,0.0,0.0,7829.23474207303,120851.62228025269,5950.413223140496,7576.997208251705,7576.997208251705,250.61625967266133,4.843131089885962E8,1.1499203275042913E9,243838.0,635717.0,0.9223333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9765974.258138169,0.0,0.0,0.0,3543.220993655656,114196.99166649848,6148.760330578512,4049.09127683135,4049.09127683135,250.04297998505328,5.01523520873197E8,3.7179874256936395E8,244363.0,637070.0,0.922,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9767312.216752298,0.0,0.0,0.0,1337.9586141301772,100769.76184311426,6148.760330578512,8616.42810693589,8616.42810693589,248.79197720316108,5.025841603487171E8,1.3558373922106433E9,244888.0,638438.0,0.9216666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9776296.024723694,0.0,0.0,0.0,8983.807971394788,95739.36678491905,5950.413223140496,8063.789806449498,8063.789806449498,248.29372095730182,4.8740190282109E8,1.2518246752475665E9,245413.0,639776.0,0.9213333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9776076.953958452,0.0,0.0,0.0,-219.0707652413006,86937.50426753667,3689.2561983471073,4893.535553793975,4893.535553793975,247.37354517062948,5.0469966125870407E8,5.507553171289992E8,245938.0,641085.0,0.921,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9788498.363442324,0.0,0.0,0.0,12421.409483872716,89680.63608993492,3570.2479338842977,6108.029727590165,6108.029727590165,247.66837877148913,4.8946012702116066E8,8.27941231004999E8,246463.0,642433.0,0.9206666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9886134.554240836,0.0,0.0,0.0,97636.1907985123,123065.11872400192,61487.603305785095,2764.1048586604456,2764.1048586604456,250.80694682322553,5.0685357507839656E8,8.93182932541353E7,246987.0,643751.0,0.9203333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9938740.42067607,0.0,0.0,0.0,52605.866435233125,111383.76575581054,61487.603305785095,2799.616097639556,2799.616097639556,249.78670449975127,5.0794380971188444E8,9.588724767878847E7,247512.0,645142.0,0.92,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
9953261.716685746,0.0,0.0,0.0,14521.296009676618,111488.40476532181,11900.826446280993,2515.830553884321,2515.830553884321,249.79638164850846,4.597522029943542E8,8.287098910992084E7,248037.0,646496.0,0.9196666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0022078748491587E7,0.0,0.0,0.0,68817.03180584071,115954.41851863563,61487.603305785095,2863.414746741992,2863.414746741992,250.19437788754612,5.1015570697183764E8,1.0743566769260697E8,248609.0,647972.0,0.9193333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0098290358351534E7,0.0,0.0,0.0,76211.6098599472,128490.02703243413,59504.13223140493,4171.869114744076,4171.869114744076,251.25593819263713,4.94819772809693E8,4.049836470153019E8,249181.0,649427.0,0.919,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.015119923805266E7,0.0,0.0,0.0,52908.879701126556,124856.87747694777,53553.71900826446,2988.3102483484354,2988.3102483484354,250.96130233261096,5.1249092294258755E8,1.3203835326545334E8,249753.0,650857.0,0.9186666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0157846920422506E7,0.0,0.0,0.0,6647.682369844579,123174.31683627702,5950.413223140496,2379.829787374824,2379.829787374824,250.81635396590946,4.970805782253127E8,1.62094896993621E7,250325.0,652327.0,0.9183333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.015862320419381E7,0.0,0.0,0.0,776.2837713036376,113957.97046966039,6148.760330578512,3843.8698073417677,3843.8698073417677,250.02238891020508,5.148554457831079E8,3.1420392853461826E8,250897.0,653827.0,0.918,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.015810557650212E7,0.0,0.0,0.0,-517.6276916895596,97899.7574836027,6148.760330578512,9391.824963789615,9391.824963789615,248.50770577294003,5.160150259720014E8,1.5096468508473382E9,251469.0,655276.0,0.9176666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0163837990142956E7,0.0,0.0,0.0,5732.413640835427,93293.0029392511,5950.413223140496,4388.754962046532,4388.754962046532,248.05141075071822,5.0050467549069226E8,4.460774475351803E8,252040.0,656779.0,0.9173333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0170688063935077E7,0.0,0.0,0.0,6850.073792119534,92011.32059181055,3689.2561983471073,4442.499941212986,4442.499941212986,247.91888226481197,5.183608333686546E8,4.398131960001954E8,252612.0,658248.0,0.917,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0171849230142495E7,0.0,0.0,0.0,1161.1662074177752,86102.48568103883,3570.2479338842977,3499.753184305193,3499.753184305193,247.28379682728277,5.0278699771011406E8,2.5205209171656716E8,253184.0,659715.0,0.9166666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.018552984666609E7,0.0,0.0,0.0,13680.616523594634,93444.28292118592,3689.2561983471073,2649.5630851004394,2649.5630851004394,248.06639490106832,5.206806161373463E8,5.078647917206963E7,253756.0,661141.0,0.9163333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.025650475471513E7,0.0,0.0,0.0,70974.90804904012,106923.16472596666,49586.77685950412,7909.249384755371,7909.249384755371,249.37418244020776,5.218437753788129E8,1.1840509804033911E9,254328.0,662595.0,0.916,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0280401976957452E7,0.0,0.0,0.0,23897.222242322634,110668.78992603892,17851.23966942149,2300.3573728288397,2300.3573728288397,249.720582625177,4.7241414808480495E8,2.373502964809169E7,254900.0,664115.0,0.9156666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0336218061662326E7,0.0,0.0,0.0,55816.08470487374,108483.47258553877,53553.719008264445,4447.6830371095675,4447.6830371095675,249.51848169661878,5.24178896135055E8,4.351130416072826E8,255472.0,665605.0,0.9153333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0382638216265813E7,0.0,0.0,0.0,46420.154603486495,109363.24632263448,41652.89256198347,3887.488304407383,3887.488304407383,249.5998442913747,5.083621434116491E8,3.301050219338239E8,256044.0,667092.0,0.915,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0402558402240127E7,0.0,0.0,0.0,19920.185974314547,119259.96639877807,6148.760330578512,3874.7055675924503,3874.7055675924503,250.47914252229307,5.264513207697029E8,3.0925881889181834E8,256616.0,668568.0,0.9146666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.040635741000115E7,0.0,0.0,0.0,3799.007761021158,114433.66052705681,5950.413223140496,2674.900409601919,2674.900409601919,250.0633684120483,5.1056927938212717E8,6.636265928843427E7,257188.0,670002.0,0.9143333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0406288877831677E7,0.0,0.0,0.0,-68.53216947287713,97037.12190555749,6148.760330578512,11179.246121447924,11179.246121447924,248.4222624708357,5.287692618487245E8,1.8824099037656765E9,257760.0,671507.0,0.914,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0405917427679446E7,0.0,0.0,0.0,-371.4501522316603,85486.42248333924,6148.760330578512,5030.488939408086,5030.488939408086,247.21758195220758,5.299242041485063E8,5.550693626612915E8,258332.0,672982.0,0.9136666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0418030308045032E7,0.0,0.0,0.0,12112.88036558558,88596.30437037023,5950.413223140496,3052.585255414109,3052.585255414109,247.55183408967866,5.1396433694579875E8,1.44427999098535E8,258904.0,674448.0,0.9133333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0417829985760598E7,0.0,0.0,0.0,-200.32228443430878,81229.65709047597,3689.2561983471073,3477.068797112829,3477.068797112829,246.73834220567886,5.3224909162724787E8,2.1769734929765427E8,259475.0,675854.0,0.913,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0453617426901875E7,0.0,0.0,0.0,35787.44114127775,109319.04215606277,3966.9421487603304,3731.1139269305972,3731.1139269305972,249.59575623379845,5.1623540104748505E8,2.8850438796954316E8,260047.0,677285.0,0.9126666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0515887091629254E7,0.0,0.0,0.0,62269.664727377756,109900.54130077046,57520.66115702477,4167.504425645434,4167.504425645434,249.6495340146833,5.346196170361618E8,3.642424112751368E8,260619.0,678736.0,0.9123333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.053687596341436E7,0.0,0.0,0.0,20988.871785105723,110199.95272885021,17851.23966942149,2838.220687604442,2838.220687604442,249.67722396456583,5.3577787711955607E8,7.637955416168667E7,261191.0,680204.0,0.912,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0562715898568291E7,0.0,0.0,0.0,25839.935153930874,111218.47599808432,21818.181818181823,3003.2300665149437,3003.2300665149437,249.77141829261856,4.85015391978449E8,1.6273184314427245E8,261763.0,681687.0,0.9116666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0618454237461621E7,0.0,0.0,0.0,55738.33889332978,109587.9312912232,53553.719008264445,3815.1645919265798,3815.1645919265798,249.6206234431909,5.38155003798653E8,2.847131285871881E8,262335.0,683160.0,0.9113333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0649255139887813E7,0.0,0.0,0.0,30800.902426193443,106780.14171844207,25785.123966942156,7823.568032032437,7823.568032032437,249.36095549046908,5.219391400396017E8,1.1654755599025352E9,262907.0,684645.0,0.911,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0657186498218577E7,0.0,0.0,0.0,7931.358330763427,100121.9635390784,6148.760330578512,8440.776179548586,8440.776179548586,248.72781334578826,5.404789004140059E8,1.2800574259752398E9,263479.0,686074.0,0.9106666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.065972511817243E7,0.0,0.0,0.0,2538.6199538512474,93120.22650396494,5950.413223140496,3589.943765824205,3589.943765824205,248.03429739540064,5.241593531989954E8,2.5013235841062334E8,264051.0,687554.0,0.9103333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.065967628719427E7,0.0,0.0,0.0,-48.83097815847387,83472.95132706987,6148.760330578512,3449.6838681580775,3449.6838681580775,247.00117275656382,5.428049388906666E8,2.0123502413525745E8,264623.0,688979.0,0.91,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0660580889689298E7,0.0,0.0,0.0,904.602495027667,65566.67889987887,6148.760330578512,12662.114591640151,12662.114591640151,244.79180261939752,5.439945283142078E8,2.1870149301316767E9,265195.0,690492.0,0.9096666666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0659040804868493E7,0.0,0.0,0.0,-1540.084820805022,55027.21616950559,5950.413223140496,3048.964686427758,3048.964686427758,243.2471446879534,5.2757326358613676E8,1.3003817539127989E8,265767.0,691931.0,0.9093333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0661597003535904E7,0.0,0.0,0.0,2556.198667410899,47682.29051739991,3689.2561983471073,6211.86812116947,6211.86812116947,242.02285796040852,5.463187637083596E8,7.934788246603642E8,266339.0,693404.0,0.909,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0662356436333535E7,0.0,0.0,0.0,759.4327976321663,41409.3892446345,3570.2479338842977,3462.086136513277,3462.086136513277,240.84216396127212,5.2981447374809015E8,2.1690045418482473E8,266910.0,694865.0,0.9086666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0682629840993475E7,0.0,0.0,0.0,20273.40465994025,50244.33835782085,3689.2561983471073,7749.199348406787,7749.199348406787,242.45895120984184,5.486678439536119E8,1.1227067564515224E9,267482.0,696351.0,0.9083333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0750986558936173E7,0.0,0.0,0.0,68356.71794269807,111263.50372346093,3966.9421487603304,3370.610428297649,3370.610428297649,249.77558251396107,5.498483390169791E8,1.7713678608184657E8,268054.0,697831.0,0.908,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0783859029479904E7,0.0,0.0,0.0,32872.4705437307,110038.61356624344,29752.066115702488,4345.294585245734,4345.294585245734,249.66230311349702,4.9769826178623617E8,4.39510174147274E8,268626.0,699284.0,0.9076666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.0835568191611972E7,0.0,0.0,0.0,51709.16213206669,109727.40276894695,47603.30578512396,4417.067144239311,4417.067144239311,249.63352194293415,5.521724263212032E8,4.005161678479238E8,269198.0,700717.0,0.9073333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.093496519066605E7,0.0,0.0,0.0,99396.99905407781,146035.91488187067,59504.13223140493,3584.3547097494234,3584.3547097494234,252.632176501893,5.355128231105933E8,2.3757342120558476E8,269770.0,702206.0,0.907,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.10077708619993E7,0.0,0.0,0.0,72805.67133324947,123685.78488587574,89256.19834710743,5899.602982137007,5899.602982137007,250.86041565178118,5.54558668380771E8,7.178884753169451E8,270342.0,703647.0,0.9066666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.1025043894816415E7,0.0,0.0,0.0,17273.032817116848,125594.93152904884,11900.826446280991,3463.0597276627545,3463.0597276627545,251.02263208389468,5.377975018090622E8,2.091274136909E8,270914.0,705104.0,0.9063333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.1032566002494037E7,0.0,0.0,0.0,7522.107677620881,123329.27298683148,5950.413223140496,3837.3529966977485,3837.3529966977485,250.82970304848652,5.569282218636885E8,2.707255837888486E8,271486.0,706578.0,0.906,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.1046951187908873E7,0.0,0.0,0.0,14385.185414835047,122870.68021733669,11900.826446280991,2942.951738048844,2942.951738048844,250.79019643498765,5.581063744661964E8,7.663981853285168E7,272058.0,708036.0,0.9056666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.1065272469794838E7,0.0,0.0,0.0,18321.28188596475,126537.30888128484,11900.826446280991,2753.8267757355943,2753.8267757355943,251.09857513750381,5.412247419184855E8,5.273031329962408E7,272630.0,709508.0,0.9053333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.1071085098117908E7,0.0,0.0,0.0,5812.628323071177,111538.24471047007,17851.23966942149,2960.4528244644234,2960.4528244644234,249.8009909100592,5.6043521104878E8,7.808567788972028E7,273202.0,710976.0,0.905,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1.1075716535857227E7,0.0,0.0,0.0,4631.437739319126,108911.17518230353,1983.4710743801652,5275.03619310549,5275.03619310549,249.55803617703722,5.435029503877827E8,5.942354291506737E8,273773.0,712435.0,0.9046666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
